Timestamp,Text
2021-03-25T14:29:09.000Z,"Replying to 
@DongNMLGB
 @michshsh
 and 
@astrsa999侍儿扶起娇无力了"
2021-03-25T14:28:47.000Z,"Replying to 
@DongNMLGB
 @michshsh
 and 
@astrsa999这是想迷死人吗？"
2021-03-25T14:25:27.000Z,"Replying to 
@DongNMLGB
 @michshsh
 and 
@astrsa999加入一点黄酒嘛"
2021-03-25T14:10:27.000Z,"Replying to 
@DongNMLGB
 @michshsh
 and 
@astrsa999不用找，咱俩对饮。美酒琥珀色，含情两脉脉。"
2021-03-25T14:09:00.000Z,"Replying to 
@michshsh
 @DongNMLGB
 and 
@astrsa999月上柳梢头，人约黄昏后。就这么愉快滴决定了~"
2021-03-25T14:05:02.000Z,"Replying to 
@DongNMLGB
 @astrsa999
 and 
@michshsh想了一天才下决心的。"
2021-03-25T14:04:38.000Z,"Replying to 
@michshsh
 @DongNMLGB
 and 
@astrsa999欢迎围观"
2021-03-25T14:03:56.000Z,"Replying to 
@U8mxQ8UdnyUwbeH
 and 
@yang_mady私信联系方式"
2021-03-25T14:01:35.000Z,"Replying to 
@DongNMLGB
 @astrsa999
 and 
@michshsh我决定，见了你再污。"
2021-03-25T13:52:49.000Z,"Replying to 
@maomi121你一直在说疯话。在荷兰倍受歧视，你已经不正常了。"
2021-03-25T13:51:07.000Z,"Replying to 
@maomi121你这种逻辑混乱到了疯魔的地步，该去精神病院了。"
2021-03-25T13:49:06.000Z,"Replying to 
@maomi121
 and 
@Stevenzh9如果算提问，你没资格"
2021-03-25T13:48:45.000Z,"Replying to 
@maomi121
 and 
@Stevenzh9你这是请教，叫老师"
2021-03-25T13:47:25.000Z,"Replying to 
@yang_mady私信联系方式"
2021-03-25T13:45:28.000Z,"Replying to 
@maomi121真理上帝掌握?我们不信那种宗教，也不认什么上帝。你已经魔障了"
2021-03-25T13:44:19.000Z,"Replying to 
@maomi121
 and 
@Stevenzh9连国际法都不懂，还整天装什么聪明?少年班已经是过去了，光环早已不再。"
2021-03-25T13:43:13.000Z,"Replying to 
@qianlongguojian这个判断是正确的，但能争取过来当dog喂也不错。"
2021-03-25T13:41:25.000Z,"Replying to 
@gboG1k7RBi6unjA
 @maomi121
 and 
@Stevenzh9他的良心被什么吃了"
2021-03-25T13:40:46.000Z,"Replying to 
@maomi121既然你自己都不确信你自己认为的历史，那你论据等于什么?你那不仅仅是废话，简直是浪费。"
2021-03-25T13:38:36.000Z,"Replying to 
@qianlongguojian从全局来看，欧盟具有摇摆性，还是要争取一下"
2021-03-25T13:36:56.000Z,"Replying to 
@realTangLizhe欢迎。私信联系方式"
2021-03-25T13:36:15.000Z,"Replying to 
@maomi121
 and 
@Stevenzh9那叫国际法庭吗?一群骗子拼凑的。老李脑子瓦特了"
2021-03-25T13:34:52.000Z,"Replying to 
@maomi121你的历史才是被篡改的吧"
2021-03-25T10:19:35.000Z,"Replying to 
@ntwqntwq
 and 
@maomi121类比错误。"
2021-03-25T10:17:06.000Z,"Replying to 
@maomi121否定历史就属于耍无赖了"
2021-03-25T10:00:54.000Z,"Replying to 
@maomi121对二战后的协议一点都不了解?自己去检索吧"
2021-03-25T09:58:38.000Z,布林肯北约演讲：从头看到尾，通篇都是中国。要被绑上米戎战车，北约真想好了吗？
2021-03-25T09:52:56.000Z,"Replying to 
@maomi121指出最明显的一个类比逻辑错误：日本偷袭珍珠港时侵略他国；中国收复台湾是平叛。老李，不要乱比哦。"
2021-03-25T06:50:02.000Z,"Replying to 
@shya820309海棠花开，不邀自来，欢迎不？"
2021-03-25T01:17:08.000Z,"这条消息好像都被大家忽视了：美国共产党共同庆祝中国共产党成立100周年。

这是否预示着中国外交开始向毛时代外交方式部分回归？利用意识形态影响对手国民!"
2021-03-25T01:10:08.000Z,"Replying to 
@shya820309
 and 
@le_xiaoyao美女、侠女、资本女"
2021-03-25T01:08:44.000Z,"Replying to 
@shya820309
 and 
@le_xiaoyao包括你在内？公司老总？"
2021-03-25T00:57:35.000Z,"Replying to 
@DongNMLGB
 @astrsa999
 and 
@michshsh先同流，再一起污"
2021-03-25T00:55:06.000Z,"Replying to 
@DongNMLGB
 @astrsa999
 and 
@michshsh大V都是不食人间烟火的，还是俗点好"
2021-03-25T00:54:06.000Z,"Replying to 
@DongNMLGB
 @astrsa999
 and 
@michshsh我来给你洗脑"
2021-03-24T23:45:22.000Z,"西戎造谣新疆种族灭绝，欧盟制裁，米戎枫叶戎起哄，佩洛西跳出来发声明……西方陷入集体魔障，这反而给梧桐湾湾创造了条件，既然西方已发狂，拿下湾湾也不过如此，适时干吧！

毒湾湾们当心了。"
2021-03-24T21:54:17.000Z,"Replying to 
@DongNMLGB这都是别人"
2021-03-24T15:43:20.000Z,联合国这次投票表决，是中俄联手的“孟津观兵”，106:14说明得道多助失道寡助，力量对比在悄悄变化，不管先从金融还是经济或者其他方向下手，希望灭掉米戎的“牧野之战”尽快来临！
2021-03-24T15:34:02.000Z,"Replying to 
@Thetruthofthew4等你哦"
2021-03-24T14:32:44.000Z,"Replying to 
@menghuitangchao头脑还是不够清晰，稀里糊涂被绑上米戎战车。"
